ANO;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;HABITACIONES;CAMAS;NUM_EMP
2021;26.177;76364;76;ACTIVO;HOSTAL PORTAL DEL SOL;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;32;35;3
2021;26.662;76364;76;ACTIVO;GRUPO AVENTURA;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;26.724;76364;76;ACTIVO;XAMUNDI TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;27.475;76364;76;ACTIVO;REPRESENTACIONES TURISTICAS CARLOS MICOLTA;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2021;28.340;76364;76;ACTIVO;TURISMO JJC;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;29.746;76364;76;ACTIVO;LAGOGRANDE HOTEL, RESORT Y CENTRO DE CONVENCIONES;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;16;34;15
2021;35.394;76364;76;ACTIVO;JEYVER TURES;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;3
2021;39.927;76364;76;ACTIVO;OPERADORES DE TURISMO LOS BULLICIOSOS S.A.S.;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;42.124;76364;76;ACTIVO;TROPICAL TRAVEL TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;42.137;76364;76;ACTIVO;VIVIANA MARTINEZ SALAS;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;45.921;76364;76;ACTIVO;RESERVA NATURAL BONANZA;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;51.100;76364;76;ACTIVO;DREAM TRAVELING;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;55.011;76364;76;ACTIVO;FINCA LA CAROLA;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;APARTAHOTEL;4;12;1
2021;55.515;76364;76;ACTIVO;DELITUR TRAVEL;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;3
2021;60.781;76364;76;ACTIVO;MACA TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;62.418;76364;76;ACTIVO;LA SILVESTRE FINCA AGROTURISTICA;VALLE DEL CAUCA;JAMUNDI;PARQUES TEMÁTICOS;PARQUES TEMÁTICOS;0;0;9
2021;65.747;76364;76;ACTIVO;AVENTURA TRAVEL;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;69.698;76364;76;ACTIVO;HOTEL CENTRAL JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;20;21;2
2021;72.320;76364;76;ACTIVO;PARAISO COLOMBIANO;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;72.668;76364;76;ACTIVO;EVENTOS Y LOGISTICA JJ JEY JEY TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;3
2021;76.330;76364;76;ACTIVO;TRANSPORTES ESPECIALES JAMUNDI ¿¿TEJ.¿¿S.A.S.;VALLE DEL CAUCA;JAMUNDI;EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;12
2021;83.681;76364;76;ACTIVO;LIDA FERNANDA ECHAVARRIA ARANGO;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;84.537;76364;76;ACTIVO;BALORKA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);4;4;0
2021;84.962;76364;76;ACTIVO;ECO CAMINANTES;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;87.206;76364;76;ACTIVO;JORGE EDUARDO CASTAÑEDA MEJIA;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;91.253;76364;76;ACTIVO;INFORMATICA SERVICIOS INTEGRADOS SAS;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;3;4;0
2021;91.600;76364;76;ACTIVO;RICHARD GUILLERMO ZAMBRANO MEZA;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;91.852;76364;76;ACTIVO;COMERCIALIZADORA INTERNACIONAL EMP S.A.S.;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);4;15;0
2021;91.862;76364;76;ACTIVO;LOPEZ SALAZAR LUCERO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);2;7;0
2021;92.298;76364;76;ACTIVO;HOTEL EL EMPERADOR JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;22;26;6
2021;92.526;76364;76;ACTIVO;"""CORPORACION VERDE FARALLONES""";VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;3;6;0
2021;92.657;76364;76;ACTIVO;GIRALDO BARRERA MAURICIO ANTONIO;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;5;5;0
2021;92.848;76364;76;ACTIVO;TURISFRONT;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES MAYORISTAS;0;0;3
2021;92.850;76364;76;ACTIVO;EPIC TRAVEL AGENCIA DE VIAJES OPERADORA;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;93.709;76364;76;ACTIVO;TIQUETES VAKANOS;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;93.842;76364;76;ACTIVO;JOSE ARNOBY CASTAÑO GOMEZ;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;94.591;76364;76;ACTIVO;ZULUAGA GOMEZ DANIELA ALEXANDRA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);15;45;0
2021;94.735;76364;76;ACTIVO;CASUCA LOS PANCHOS;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTO DE GASTRONOMÍA Y SIMILARES;RESTAURANTE;0;0;2
2021;95.625;76364;76;ACTIVO;BOSQUE EL DESCANSO S.A.S;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);4;9;0
2021;96.893;76364;76;ACTIVO;travel member jamundi;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;2
2021;97.217;76364;76;ACTIVO;ETHEL  BALCAZAR TROCHEZ;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;98.428;76364;76;ACTIVO;LA RUTA DEL SUR - UN DESTINO AFROAMERICANO;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;98.493;76364;76;ACTIVO;EXPLORANDO FARALLONES;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;98.499;76364;76;ACTIVO;LA POSADA DEL PROFE;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);2;2;0
2021;99.107;76364;76;ACTIVO;AMARELO CASA CAMPESTRE S.A.S.;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);6;10;0
2021;99.316;76364;76;ACTIVO;EQUIVIAJEROS CHAO PLASTICO DEL MAR;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;99.734;76364;76;ACTIVO;DOS SESENTA Y CUATRO ELITE S.A.S.;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;99.897;76364;76;ACTIVO;INFINITY TRAVEL JM;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;100.421;76364;76;ACTIVO;ILDER  MARROQUIN SOLIS;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;100.788;76364;76;ACTIVO;GLAMPING + ECOHOTEL LA CRISTALINA;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;12;22;3
2021;100.920;76364;76;ACTIVO;TU VIAJE VIP;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;101.091;76364;76;ACTIVO;WORLD ADVENTUR;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2021;101.092;76364;76;ACTIVO;AVIAJARYAVIVIR;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES MAYORISTAS;0;0;1
2021;101.191;76364;76;ACTIVO;AGENCIA DE VIAJES Y SEGUROS S.A.S.;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;101.533;76364;76;ACTIVO;JULIO CESAR CALDERON VALENCIA;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;101.700;76364;76;ACTIVO;CHAVEZ LOPEZ CLARA INES;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;102.357;76364;76;ACTIVO;FINCA GUADALAJARA S.A.S;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCAS TURISTICAS (ALOJAMIENTO RURAL);13;39;0
2021;102.414;76364;76;ACTIVO;GAIA EXPEDICIONES;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2021;103.625;76364;76;ACTIVO;AGENCIA DE VIAJES EMOTION TOUR;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES Y DE TURISMO;0;0;1
2021;104.183;76364;76;ACTIVO;MARIA PATRICIA MARIN MOSQUERA;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;104.185;76364;76;ACTIVO;FRANCISCO JOSE HERNANDEZ MORALES;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;1;1;0
2021;104.186;76364;76;ACTIVO;JOSE ANDRES MEJIA LOPEZ;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;2;0
2021;104.218;76364;76;ACTIVO;FAMILIA LILI TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;105.005;76364;76;ACTIVO;CARLOS IVAN SALGUERO MORALES;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2021;105.506;76364;76;ACTIVO;INGRID JOHANNA CUATINDIOY PAPAMIJA;VALLE DEL CAUCA;JAMUNDI;GUIA DE TURISMO;GUIA DE TURISMO;0;0;1
2021;105.771;76364;76;ACTIVO;DEVIA AGUDELO JULIANA;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;3;5;0
2021;106.227;76364;76;ACTIVO;MARIA LEONOR ALVAREZ QUINTERO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;3;6;0
2021;107.513;76364;76;ACTIVO;ENCANTO LITERARIO S.A.S.;VALLE DEL CAUCA;JAMUNDI;AGENCIA DE VIAJES;AGENCIAS DE VIAJES OPERADORAS;0;0;1
2021;108.380;76364;76;ACTIVO;OSCAR HUMBERTO TAFUR RENDON;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;2;2;0
2021;108.413;76364;76;ACTIVO;PILY'S DREAMHOUSE S.A.S.;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;3;3;0
2022;17.595;76364;76;ACTIVO;HOTEL JAMUNDI REAL;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;39;45;3
2022;18.433;76364;76;ACTIVO;LUCHO TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;19.559;76364;76;ACTIVO;HOSTAL PANORAMA;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;25;31;3
2022;19.560;76364;76;ACTIVO;HOSTAL PARAISO JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;25;31;3
2022;26.177;76364;76;ACTIVO;HOSTAL PORTAL DEL SOL;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;32;35;3
2022;26.662;76364;76;ACTIVO;GRUPO AVENTURA;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;26.724;76364;76;ACTIVO;XAMUNDI TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;27.475;76364;76;ACTIVO;REPRESENTACIONES TURISTICAS CARLOS MICOLTA;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2022;28.340;76364;76;ACTIVO;TURISMO JJC;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;29.746;76364;76;ACTIVO;LAGOGRANDE HOTEL RESORT Y CENTRO DE CONVENCIONES;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;16;34;15
2022;35.394;76364;76;ACTIVO;JEYVER TURES;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2022;39.927;76364;76;ACTIVO;OPERADORES DE TURISMO LOS BULLICIOSOS S.A.S.;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;42.124;76364;76;ACTIVO;TROPICAL TRAVEL TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;45.921;76364;76;ACTIVO;RESERVA NATURAL BONANZA;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;51.100;76364;76;ACTIVO;DREAM TRAVELING;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;55.515;76364;76;ACTIVO;DELITUR TRAVEL;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2022;60.722;76364;76;ACTIVO;SEDE VACACIONAL SINTRABANCOL;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;7;14;0
2022;60.781;76364;76;ACTIVO;MACA TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;62.418;76364;76;ACTIVO;LA SILVESTRE FINCA AGROTURISTICA;VALLE DEL CAUCA;JAMUNDI;PARQUES TEMÁTICOS;PARQUE TEMÁTICO;0;0;9
2022;65.747;76364;76;ACTIVO;AVENTURA TRAVEL;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;69.698;76364;76;ACTIVO;HOTEL CENTRAL JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;20;21;2
2022;72.320;76364;76;ACTIVO;PARAISO COLOMBIANO;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;72.668;76364;76;ACTIVO;EVENTOS Y LOGISTICA JJ JEY JEY TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;3
2022;76.330;76364;76;ACTIVO;TRANSPORTES ESPECIALES JAMUNDI ¿¿TEJ.¿¿S.A.S.;VALLE DEL CAUCA;JAMUNDI;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;10
2022;83.681;76364;76;ACTIVO;LIDA FERNANDA ECHAVARRIA ARANGO;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;84.537;76364;76;ACTIVO;BALORKA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);4;4;0
2022;84.958;76364;76;ACTIVO;ELVIAJEQQUIERO _ AGENCIA DE VIAJES Y SUEÑOS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;84.962;76364;76;ACTIVO;ECO CAMINANTES;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;87.206;76364;76;ACTIVO;JORGE EDUARDO CASTAÑEDA MEJIA;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;91.600;76364;76;ACTIVO;RICHARD GUILLERMO ZAMBRANO MEZA;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;91.852;76364;76;ACTIVO;COMERCIALIZADORA INTERNACIONAL EMP S.A.S.;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);4;15;0
2022;91.862;76364;76;ACTIVO;LOPEZ SALAZAR LUCERO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);2;7;0
2022;92.298;76364;76;ACTIVO;HOTEL EL EMPERADOR JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;22;26;1
2022;92.848;76364;76;ACTIVO;TURISFRONT;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;0;0;3
2022;92.850;76364;76;ACTIVO;EPIC TRAVEL AGENCIA DE VIAJES OPERADORA;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;93.709;76364;76;ACTIVO;TIQUETES VAKANOS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;93.842;76364;76;ACTIVO;JOSE ARNOBY CASTAÑO GOMEZ;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;95.625;76364;76;ACTIVO;BOSQUE EL DESCANSO S.A.S;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);4;9;0
2022;97.217;76364;76;ACTIVO;ETHEL  BALCAZAR TROCHEZ;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;98.493;76364;76;ACTIVO;EXPLORANDO FARALLONES;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;99.316;76364;76;ACTIVO;EQUIVIAJEROS CHAO PLASTICO DEL MAR;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;99.897;76364;76;ACTIVO;INFINITY TRAVEL JM;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;100.788;76364;76;ACTIVO;GLAMPING + ECOHOTEL LA CRISTALINA;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;13;23;1
2022;100.920;76364;76;ACTIVO;TU VIAJE VIP;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;101.091;76364;76;ACTIVO;WORLD ADVENTUR;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2022;101.533;76364;76;ACTIVO;JULIO CESAR CALDERON VALENCIA;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;101.700;76364;76;ACTIVO;CHAVEZ LOPEZ CLARA INES;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;102.414;76364;76;ACTIVO;GAIA EXPEDICIONES;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2022;104.218;76364;76;ACTIVO;FAMILIA LILI TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;106.227;76364;76;ACTIVO;MARIA LEONOR ALVAREZ QUINTERO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;3;6;0
2022;112.110;76364;76;ACTIVO;DELGADO VALENCIA SANTIAGO;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;112.267;76364;76;ACTIVO;NATHALIE SIGRID LOBON MUÑOZ;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;112.857;76364;76;ACTIVO;JHONHOLFRAN  BETANCOURT CORTES;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;4;6;0
2022;114.328;76364;76;ACTIVO;JAIME ANDRES ESMERALD MALDONADO;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;115.382;76364;76;ACTIVO;AGENCIA DE VIAJES EMOTION TOUR;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;115.891;76364;76;ACTIVO;JUAN MANUEL BELLO MARTINEZ;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;118.106;76364;76;ACTIVO;LOMA DE PIEDRA GLAMPING;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;3;3;1
2022;118.700;76364;76;ACTIVO;YIYOS TOUR;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;122.628;76364;76;ACTIVO;ZUÑIGA DE GALLEGO NUR;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;123.649;76364;76;ACTIVO;AGENCIA DE VIAJES Y TURISMO INSPIRACIÓN TOUR;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
